date,p,pet,qobs
1990-07-05,0.69766843,1.01,1.10728472258541
1990-07-06,0.29126023,0.83,1.01149884692923
1990-07-07,2.2512711,0.83,0.977015931693008
1990-07-08,0,0.91,1.08621182994105
1990-07-09,0.0010035005,1.02,1.03831889211296
1990-07-10,0,1.27,0.940617298943661
1990-07-11,0,1.43,0.877398621010584
1990-07-12,17.851372,1.03,0.823758530643124
1990-07-13,1.4103793,1.05,0.862072880905595
1990-07-14,9.7284191,0.96,1.09387469999354
1990-07-15,45.803333,0.79,1.06322321978357
1990-07-16,17.984426,0.68,3.42913434849115
1990-07-17,2.037736,0.83,3.67817762519721
1990-07-18,0,0.99,2.29886101574825
1990-07-19,0.00014101547,1.02,1.91571751312355
1990-07-20,0,1.16,1.72797719683744
1990-07-21,0,1.28,1.60728699351065
1990-07-22,0,1.09,1.5210797054201
1990-07-23,19.492417,1,1.43295669981641
1990-07-24,9.5904497,0.98,1.48468107267075
1990-07-25,13.376927,1.01,1.72606147932431
1990-07-26,0,1.2,1.99234621364849
1990-07-27,0,1.39,1.814184484928
1990-07-28,0,1.57,1.67433710646998
1990-07-29,0,1.79,1.60537127599753
1990-07-30,0,1.68,1.6111184285369
1990-07-31,2.3166547,1.29,1.60920271102378
1990-08-01,23.437272,1.09,1.6111184285369
1990-08-02,5.2506228,1.5,2.06897491417343
1990-08-03,0,1.59,3.25671977231003
1990-08-04,0.21365639,1.46,2.62453299297926
1990-08-05,21.698762,1.21,2.29886101574825
1990-08-06,54.54808,1.1,3.08430519612891
1990-08-07,8.785067,1.35,9.6743734412739
1990-08-08,0,1.8,7.60539852710047
1990-08-09,0,1.89,4.98086553412122
1990-08-10,0,2,3.96553525216574
1990-08-11,0.47630823,2.12,3.39081999822868
1990-08-12,0.1908479,1.46,3.0268336707352
1990-08-13,13.122041,1.43,2.77779039402914
1990-08-14,6.0016664,1.45,2.9693621453415
1990-08-15,0,1.6,3.77396350085338
1990-08-16,0,1.91,2.9693621453415
1990-08-17,0,1.74,2.62453299297926
1990-08-18,0,1.65,2.3754897162732
1990-08-19,0,1.74,2.22223231522331
1990-08-20,0,1.94,2.08813208930466
1990-08-21,0,2.23,1.97318903851725
